Station_number,Station_name,Region,rainfall,Mean,Percentile,Years_of_data,latitude,longitude,Elevation
40089,GOOMBOORIAN,QLD,1478.0,1225.7,79.8,105,-26.06,152.79,94
40094,HARRISVILLE MARY STREET,QLD,1339.0,810.3,99.1,117,-27.81,152.67,58
40104,KALBAR STATE SCHOOL,QLD,1166.3,866.3,92.4,106,-27.94,152.62,100
40106,KENILWORTH TOWNSHIP,QLD,1527.2,1290.4,75.4,119,-26.60,152.73,107
40126,MARYBOROUGH,QLD,1163.2,1106.3,64.5,122,-25.51,152.72,9
40151,MUNGAR JUNCTION,QLD,1361.4,1055.2,84.7,99,-25.61,152.59,42
40169,PEACHESTER,QLD,1959.8,1699.7,70.8,97,-26.84,152.88,175
40170,PECHEY FORESTRY,QLD,997.8,916.0,67.1,83,-27.30,152.05,667
40197,MT TAMBORINE FERN ST,QLD,2389.9,1586.4,94.4,109,-27.97,153.20,515
40209,POINT LOOKOUT,QLD,1978.7,1503.6,84.2,20,-27.44,153.55,41
40224,ALDERLEY,QLD,1843.5,1162.7,94.0,118,-27.42,153.00,39
40247,LINDFIELD,QLD,1131.2,1065.2,63.4,102,-26.84,152.58,146
40258,YARRAMAN POST OFFICE,QLD,774.2,809.1,50.5,100,-26.84,151.98,458
40284,BEERBURRUM FOREST STATION,QLD,1821.7,1447.0,81.8,67,-26.96,152.96,48
40317,RANGE VIEW,QLD,1161.0,825.1,96.1,52,-27.75,152.67,53
40334,BIGGENDEN ALERT,QLD,1060.0,709.1,-1.0,14,-25.51,152.04,125
40335,MT TAMBORINE ALERT,QLD,2148.8,1622.2,87.0,24,-27.97,153.21,520
40341,WONGAWALLAN ALERT,QLD,1776.6,1154.1,-1.0,18,-27.88,153.21,360
40343,WAMURAN,QLD,1690.6,1286.0,85.5,56,-27.04,152.87,33
40376,TYUNGUN ALERT,QLD,1566.0,1045.7,-1.0,15,-28.09,153.16,200
40390,TEDDINGTON WATERWORKS,QLD,1406.3,1076.2,83.1,72,-25.65,152.66,28
40405,HERVEY BAY AIRPORT,QLD,1774.8,1041.0,100.0,24,-25.32,152.88,13
40416,CLEARVIEW TM,QLD,2321.0,1410.3,-1.0,14,-28.00,153.31,3
40455,DUNOLLIE,QLD,644.4,698.8,43.7,72,-25.85,151.37,152
40478,FRASER ISLAND EURONG,QLD,2933.4,1593.3,100.0,29,-25.50,153.13,9
40490,CARNEYS CREEK THE RANCH,QLD,1564.0,1071.7,97.4,40,-28.21,152.54,268
40500,EMBREYS BRIDGE,QLD,887.7,685.6,81.3,33,-26.64,151.94,357
40503,TALLEGALLA ALERT,QLD,1290.0,915.5,-1.0,19,-27.61,152.58,60
40607,SPRINGBROOK ROAD,QLD,3980.5,2140.1,97.1,36,-28.20,153.27,697
40659,GREENBANK THOMPSON ROAD,QLD,1506.2,995.4,95.2,43,-27.70,152.94,77
40677,MAROON DAM,QLD,1328.0,939.3,98.0,52,-28.18,152.66,231
40686,BEENHAM VALLEY RD,QLD,1779.2,1287.8,90.9,23,-26.18,152.82,144
40688,MIVA,QLD,1247.7,940.9,-1.0,19,-25.96,152.49,44
40693,HIGHVALE,QLD,2056.8,1192.6,96.4,57,-27.38,152.82,98
40708,MONOGORILBY - HOME,QLD,640.6,687.4,45.5,34,-26.03,151.06,385
40714,ROUND MOUNTAIN TM,QLD,1329.0,799.5,94.7,20,-28.07,152.93,44
40717,COOLANGATTA,QLD,2814.6,1522.9,100.0,39,-28.17,153.51,4
40738,BROMFLEET TM,QLD,1280.0,862.1,-1.0,17,-27.91,153.11,28
40754,RATHDOWNEY TM,QLD,1259.0,812.0,95.2,22,-28.22,152.87,84
40761,WOLFFDENE ALERT,QLD,1617.0,1146.2,-1.0,18,-27.78,153.19,0
40762,YARRAHAPPINI TM,QLD,1050.0,861.8,-1.0,19,-27.83,152.99,11
40763,WIVENHOE DAM,QLD,789.0,723.9,75.0,29,-27.40,152.61,73
40764,GOLD COAST SEAWAY,QLD,1880.6,1303.5,96.4,29,-27.94,153.43,3
40777,IMBIL ALERT,QLD,1323.8,991.1,-1.0,14,-26.46,152.68,76
40778,ZACHARIAH TM,QLD,1313.0,1067.2,-1.0,19,-26.36,152.63,90
40782,COORAN TM,QLD,1604.0,1167.4,-1.0,16,-26.33,152.81,70
40785,CAROLE PARK ALERT,QLD,1529.0,1019.8,91.3,24,-27.60,152.95,80
40786,JINGLE DOWNS ALERT,QLD,1348.0,738.0,-1.0,16,-27.75,152.91,100
40788,FORESTDALE(JOHNSON RD)AL,QLD,1488.0,1008.1,-1.0,16,-27.66,153.00,80
40790,MT GRAVATT ALERT,QLD,1754.0,999.9,-1.0,18,-27.55,153.07,195
40793,LYONS ALERT,QLD,1462.2,785.5,-1.0,15,-27.76,152.84,150
40801,KANDANGA TM,QLD,1078.4,1060.7,-1.0,16,-26.39,152.68,80
40811,KILKIVAN TM,QLD,665.0,624.3,57.9,20,-26.08,152.22,29
40814,MOY POCKET TM,QLD,1399.0,1056.1,90.5,22,-26.53,152.74,70
40816,AMBERLEY (DNRM) TM,QLD,1298.0,834.7,95.5,23,-27.67,152.70,18
40822,GREGOR CREEK TM,QLD,905.0,824.0,-1.0,7,-27.00,152.40,83
40823,ROSENTRETERS BRIDGE TM,QLD,986.0,737.3,90.5,22,-27.14,152.33,102
40824,FISHERMANS POCKET TM,QLD,1311.0,1012.7,-1.0,18,-26.17,152.60,33
40825,MARODIAN TM,QLD,852.0,893.7,-1.0,19,-25.90,152.35,19
40826,MIVA TM,QLD,1252.0,957.0,-1.0,3,-25.95,152.50,17
40827,BAN BAN TM,QLD,914.0,590.0,-1.0,14,-25.71,151.81,122
40829,HELIDON TM,QLD,827.0,671.0,89.5,20,-27.54,152.11,124
40830,BELLBIRD CREEK TM,QLD,1288.0,1010.8,85.7,22,-26.63,152.70,95
40831,IPSWICH ALERT,QLD,1417.0,923.9,-1.0,8,-27.61,152.76,-999
40832,FOREST HOME TM,QLD,1196.0,859.6,95.5,23,-28.20,152.77,110
40833,HOME PARK TM,QLD,1347.0,937.4,95.2,22,-25.77,152.53,5
40836,ONE MILE BRIDGE ALERT,QLD,1290.0,821.5,100.0,21,-27.63,152.75,0
40841,CROFTBY TM,QLD,1253.0,897.2,-1.0,18,-28.15,152.57,162
40842,BRISBANE AERO,QLD,1558.8,1074.5,92.6,28,-27.39,153.13,5
40844,BEECHMONT ALERT,QLD,2146.0,1108.8,100.0,20,-28.13,153.19,520
40845,BINNA BURRA ALERT,QLD,2448.0,1563.8,95.5,23,-28.20,153.19,780
40846,CLEARVIEW ALERT,QLD,2433.0,1336.4,100.0,22,-28.00,153.31,3
40848,LOWER SPRINGBROOK ALERT,QLD,3615.4,1941.9,-1.0,14,-28.21,153.27,705
40867,KALBAR TM,QLD,1009.0,803.2,-1.0,17,-27.94,152.62,80
40868,MT JOSEPH TM,QLD,1403.8,881.1,-1.0,14,-25.74,152.24,120
40873,HARDING STREET ALERT,QLD,1517.0,980.9,-1.0,9,-27.64,152.79,-999
40874,BRISBANE ROAD ALERT,QLD,1737.0,994.0,-1.0,12,-27.61,152.91,-999
40875,BUNDAMBA SCHOOL ALERT,QLD,1575.0,929.1,-1.0,7,-27.61,152.81,-999
40878,WATERFORD ALERT,QLD,1625.0,1015.2,95.7,24,-27.69,153.14,0
40881,AIR SEA RESCUE ALERT,QLD,2112.0,1201.2,-1.0,19,-27.95,153.42,3
40891,BROOWEENA TM,QLD,1187.0,919.9,-1.0,15,-25.60,152.26,164
40893,GOOMBOORIAN ALERT,QLD,1656.0,1114.8,-1.0,14,-26.06,152.77,80
40902,MUSKET FLAT MT ALERT,QLD,1505.0,871.6,100.0,22,-25.50,152.38,200
40903,PACIFIC HAVEN ALERT,QLD,1255.0,903.7,-1.0,18,-25.24,152.53,10
40904,RAILWAY BRIDGE ALERT,QLD,1352.0,868.3,95.0,21,-25.28,152.51,10
40905,UPPER CHERWELL ALERT,QLD,1255.0,860.6,-1.0,18,-25.29,152.41,30
40906,LENTHALLS DAM ALERT,QLD,1231.0,824.5,94.7,20,-25.40,152.53,24
40907,HOWARD ALERT,QLD,1119.0,971.6,-1.0,14,-25.33,152.56,10
40908,TEWANTIN RSL PARK,QLD,2006.2,1598.8,84.6,27,-26.39,153.04,6
40912,FRANKLYN VALE ALERT,QLD,1372.6,853.2,-1.0,19,-27.76,152.47,160
40913,BRISBANE,QLD,1854.4,1091.0,-1.0,19,-27.48,153.04,8
40914,MT TARAMPA,QLD,984.7,743.9,-1.0,13,-27.49,152.50,74
40922,KINGAROY AIRPORT,QLD,938.4,674.3,90.5,22,-26.57,151.84,434
40924,WOODFORD STANMORE,QLD,1669.4,1392.4,-1.0,19,-26.90,152.77,165
40928,KARALEE,QLD,1643.0,1002.6,95.0,21,-27.56,152.82,42
40931,O\'REILLYS ALERT,QLD,2633.0,1766.5,94.7,20,-28.23,153.14,913
40932,DARLINGTON ALERT,QLD,1711.0,1143.3,-1.0,19,-28.26,153.09,300
40933,FOXLEY ALERT,QLD,1287.0,952.2,100.0,21,-28.27,153.03,178
40934,ROMANI ALERT,QLD,1365.0,870.6,-1.0,19,-27.85,152.91,39
40935,MACLEAN BRIDGE ALERT,QLD,1156.0,994.0,80.0,21,-27.79,153.02,3
40936,LUMEAH ALERT,QLD,1179.0,976.4,-1.0,16,-28.06,153.04,90
40938,BROMFLEET ALERT,QLD,1411.0,1034.5,-1.0,16,-27.91,153.10,28
40939,BEAUDESERT ALERT,QLD,1323.0,997.8,90.5,22,-27.97,152.99,50
40940,YARRAHAPPINI ALERT,QLD,1121.2,1034.4,-1.0,19,-27.83,152.99,40
40941,KOORALBYN ALERT,QLD,1429.0,1001.9,-1.0,18,-28.07,152.85,326
40942,PALEN CREEK ALERT,QLD,1524.0,1045.0,-1.0,15,-28.32,152.77,220
40943,DIECKMANS BRIDGE ALERT,QLD,854.0,858.8,-1.0,18,-28.25,152.89,105
40944,RUDDS LANE ALERT,QLD,1270.0,909.0,95.2,22,-28.17,152.98,87
40946,RATHDOWNEY ALERT,QLD,1443.0,982.9,-1.0,17,-28.22,152.87,84
40947,CROFTBY ALERT,QLD,1350.0,1004.9,89.5,20,-28.15,152.57,173
40948,KNAPPS PEAK ALERT,QLD,1220.0,974.5,89.5,20,-28.15,152.74,278
40949,BOONAH ALERT,QLD,1170.0,792.3,94.7,20,-28.00,152.69,110
40958,REDCLIFFE,QLD,1731.0,1149.1,-1.0,17,-27.22,153.09,13
40962,EBBW VALE,QLD,1378.8,1017.2,-1.0,9,-27.61,152.82,56
40964,REGENTS PARK,QLD,1463.6,1104.7,89.5,20,-27.67,153.04,38
40965,CLONTARF,QLD,1870.4,1252.8,90.5,22,-27.24,153.09,29
40969,GODWIN BEACH,QLD,1831.4,1459.9,-1.0,18,-27.07,153.11,7
40976,BRISBANE BOTANIC GARDENS MT COOT-THA,QLD,1994.0,1266.6,-1.0,16,-27.48,152.98,65
40978,BRIBIE ISLAND ALERT,QLD,1833.0,1421.1,-1.0,17,-27.08,153.18,7
40979,MORAYFIELD (PETERSEN RD) ALERT,QLD,1566.0,1484.0,-1.0,12,-27.12,152.94,24
40980,DECEPTION BAY ALERT,QLD,1774.0,1276.7,-1.0,18,-27.18,153.02,4
40981,BURLEIGH WATERS ALERT,QLD,2581.0,1466.2,-1.0,17,-28.08,153.43,-999
40983,BEAUDESERT DRUMLEY STREET,QLD,1209.0,875.3,-1.0,13,-27.97,152.99,48
40985,BELLBIRD PARK (PURSER RD) AL,QLD,1624.0,1016.8,-1.0,16,-27.67,152.87,57
40988,NAMBOUR DAFF - HILLSIDE,QLD,2504.8,1908.9,-1.0,9,-26.64,152.94,53
40993,GYMPIE ALERT,QLD,1538.0,968.7,-1.0,7,-26.19,152.66,37
40998,CALOUNDRA AIRPORT,QLD,1881.3,1514.4,-1.0,7,-26.80,153.11,9
41022,DALVEEN,QLD,1024.1,852.3,86.1,123,-28.50,151.97,904
41052,JINGI JINGI,QLD,827.6,650.1,86.1,102,-26.69,151.10,365
41053,JONDARYAN POST OFFICE,QLD,539.8,619.9,33.9,119,-27.37,151.59,382
41085,QUEEN MARY FALLS,QLD,1686.8,1206.9,90.5,64,-28.33,152.39,895
41090,DARR CREEK AL,QLD,726.0,555.8,-1.0,18,-26.54,151.13,393
41092,BALLON AL,QLD,658.0,579.6,-1.0,19,-26.45,150.89,335
41095,STANTHORPE LESLIE PARADE,QLD,848.9,751.3,75.7,116,-28.66,151.93,784
41100,TEXAS POST OFFICE,QLD,778.4,650.0,80.3,118,-28.85,151.17,295
41112,GIDDI GIDDI SOUTH TM,QLD,685.0,505.7,-1.0,16,-28.40,150.05,196
41120,YANGAN POST OFFICE,QLD,931.1,710.5,91.7,110,-28.20,152.21,536
41124,KILBRONAE TM,QLD,548.0,530.1,-1.0,11,-28.28,150.37,225
41145,MARNHULL,QLD,574.6,623.1,43.2,82,-26.84,151.17,348
41152,LANGLEY TM,QLD,537.4,538.1,-1.0,10,-27.98,150.92,360
41169,KERIMBILLA TM,QLD,609.8,524.4,-1.0,14,-28.39,150.48,225
41175,APPLETHORPE,QLD,875.4,768.1,75.0,53,-28.62,151.95,872
41219,REDBANK,QLD,680.3,639.3,62.9,63,-27.99,151.55,414
41230,LIMEVALE TM,QLD,696.6,642.9,-1.0,13,-28.73,151.18,320
41323,MANDALA,QLD,1111.4,821.6,91.1,46,-28.02,152.29,586
41348,WYAGA TM,QLD,623.0,562.8,-1.0,17,-28.17,150.64,267
41359,OAKEY AERO,QLD,638.0,611.1,65.4,53,-27.40,151.74,406
41391,WOODSPRING,QLD,590.9,629.5,44.4,64,-28.36,151.15,300
41405,FELTON,QLD,663.5,644.9,76.0,26,-27.80,151.74,428
41415,WARAHGAI TM,QLD,818.8,653.2,-1.0,15,-28.24,151.53,488
41430,GLENLYON DAM,QLD,857.2,725.1,78.6,43,-28.97,151.47,438
41454,GIRRAWEEN NAT PARK,QLD,1036.8,811.2,84.1,45,-28.83,151.94,885
41464,OAKINGTON,QLD,1017.8,790.2,88.9,46,-28.15,152.33,602
41469,MACALISTER,QLD,791.3,643.7,82.3,52,-27.03,151.09,337
41473,PRATTEN CONDAMINE RIVER,QLD,773.8,674.9,79.0,20,-28.10,151.81,417
41490,BRIGALOW BRIDGE TM,QLD,759.0,608.9,-1.0,17,-26.90,150.78,297
41493,THE DEEP CROSSING,QLD,740.0,634.1,70.4,28,-27.49,150.46,308
41495,TERRAINE TM,QLD,711.0,655.2,-1.0,19,-28.48,151.28,318
41503,WARWICK (SCOTS COLLEGE) TM,QLD,848.0,569.6,-1.0,17,-28.22,152.05,446
41506,BENGALLA TM,QLD,735.2,600.7,80.0,21,-28.66,150.67,228
41509,TRAIGHLI,QLD,680.9,623.0,67.7,35,-27.67,150.35,297
41514,LEYBURN TM,QLD,657.0,522.1,89.5,20,-28.03,151.58,-999
41515,FELTON TM,QLD,623.0,517.0,-1.0,9,-27.85,151.68,405
41516,ALLORA TM,QLD,758.0,617.8,-1.0,12,-28.03,152.02,471
41519,BOOBA SANDS TM,QLD,718.0,509.6,-1.0,16,-28.58,150.85,-999
41522,DALBY AIRPORT,QLD,592.8,599.9,62.5,33,-27.16,151.26,344
41529,TOOWOOMBA AIRPORT,QLD,954.6,750.5,84.6,27,-27.54,151.91,641
41530,YANGAN ALERT,QLD,758.0,586.0,-1.0,19,-28.20,152.22,496
41531,GLENGALLAN CREEK ALERT,QLD,601.0,551.0,-1.0,16,-28.12,152.06,460
41534,WARWICK ALERT,QLD,795.0,593.9,91.3,24,-28.21,152.03,448
41537,KILLARNEY ALERT,QLD,775.0,587.2,-1.0,14,-28.34,152.29,507
41540,BEARDY JUNCTION,QLD,777.2,682.8,73.1,27,-29.17,151.34,326
41545,DUNMORE EXCHANGE TM,QLD,600.2,618.3,50.0,21,-27.65,150.91,350
41546,AVOCA TM,QLD,594.8,540.9,-1.0,18,-27.98,150.52,290
41547,WALLANGARRA TM,QLD,764.2,757.3,-1.0,19,-28.92,151.93,877
41548,TEXAS TM,QLD,740.0,563.9,-1.0,18,-28.87,151.16,272
41550,GRAYS GATE EXCHANGE TM,QLD,722.0,637.8,-1.0,16,-27.99,151.28,400
41551,BELGRAE PARK ALERT,QLD,808.0,544.7,-1.0,19,-26.97,151.48,480
41559,GOONDIWINDI WTP,QLD,453.5,556.8,-1.0,5,-28.52,150.30,219
41560,GOONDIWINDI AIRPORT,QLD,709.4,796.0,-1.0,3,-28.52,150.33,218
42025,HORSE CREEK AL,QLD,736.0,584.9,85.0,21,-26.55,150.63,350
42036,BAWNDUGGIE AL,QLD,663.0,600.7,-1.0,16,-26.16,150.84,380
42053,FLINTON,QLD,580.0,626.4,-1.0,7,-27.90,149.56,215
42102,RIPPLE DOWNS,QLD,648.6,586.8,73.7,20,-27.94,150.14,248
42104,SURREY TM,QLD,590.8,487.6,76.2,22,-28.38,149.67,190
42105,NINDIGULLY TM,QLD,550.0,433.4,-1.0,7,-28.42,148.83,25
42106,FENTON TM,QLD,728.0,458.6,-1.0,7,-28.94,148.74,30
42111,KINKORA,QLD,485.2,625.6,-1.0,3,-27.83,149.68,250
42112,MILES CONSTANCE STREET,QLD,648.6,561.3,86.4,23,-26.66,150.18,305
42115,LUNDAVRA TM,QLD,566.4,520.8,-1.0,16,-28.07,149.98,240
42116,ARDEN DOWNS TM,QLD,509.2,498.5,-1.0,18,-28.23,149.56,230
43006,MOOGA HILLS TM,QLD,481.2,514.6,-1.0,17,-26.25,148.95,380
43008,SPRINGDALE TM,QLD,612.2,519.2,66.7,22,-26.17,148.66,400
43015,INJUNE POST OFFICE,QLD,902.0,634.3,91.9,100,-25.84,148.57,390
43020,MITCHELL POST OFFICE,QLD,631.8,565.3,70.2,125,-26.49,147.98,337
43033,TINDARRA TM,QLD,478.0,511.5,-1.0,12,-26.47,148.80,350
43038,WALLUMBILLA POST OFFICE,QLD,523.8,587.4,41.1,108,-26.59,149.19,322
43051,PINE HILLS TM,QLD,599.2,481.4,79.0,20,-26.26,149.24,350
43052,WARKON,QLD,521.2,540.6,51.9,105,-27.00,149.50,250
43054,INJUNE TM,QLD,884.2,650.8,-1.0,18,-25.84,148.57,390
43060,HAVELOCK,QLD,587.2,546.0,60.3,69,-26.08,147.90,434
43080,KAROOLA PARK,QLD,439.2,539.5,28.6,64,-27.23,148.74,249
43091,ROMA AIRPORT,QLD,408.0,558.2,18.4,39,-26.55,148.77,307
43095,NAMARAH,QLD,610.6,564.4,65.5,59,-27.39,149.39,332
43097,TEELBA,QLD,553.8,607.7,-1.0,5,-27.76,149.40,237
43099,SPRINGFIELD,QLD,540.5,548.1,53.6,29,-26.82,148.02,316
43100,OLD CASHMERE TM,QLD,565.0,441.5,-1.0,13,-27.73,148.47,24
43101,WERIBONE TM,QLD,425.0,436.2,55.0,21,-27.31,148.83,215
43102,MITCHELL TM,QLD,544.0,500.6,60.0,21,-26.49,147.98,326
43105,TABERS TM,QLD,349.0,474.2,31.6,20,-26.41,148.78,315
43108,BENDOBA TM,QLD,606.2,544.3,-1.0,19,-25.96,148.39,470
43109,ST GEORGE AIRPORT,QLD,630.6,485.9,76.0,26,-28.05,148.60,199
44010,BOLLON MARY ST,QLD,579.3,455.6,80.3,123,-28.03,147.48,183
44021,CHARLEVILLE AERO,QLD,794.6,494.8,95.0,81,-26.41,146.26,302
44038,GLENORIE,QLD,615.0,475.0,77.9,87,-27.02,147.15,311
44045,KENILWORTH,QLD,647.0,463.9,88.5,88,-27.41,147.43,240
44054,MULGA DOWNS,QLD,531.8,399.5,80.0,116,-28.81,147.12,146
44056,MUNGALLALA,QLD,589.0,529.0,65.7,100,-26.45,147.55,426
44075,WOODLANDS,QLD,531.3,490.1,66.7,109,-27.27,148.08,283
44117,DIRRANBANDI,QLD,585.2,447.0,-1.0,9,-28.59,148.23,175
44143,HEATHER STATION,QLD,563.5,440.8,-1.0,16,-28.08,147.40,176
44154,WHYENBAH,QLD,660.2,442.4,94.4,55,-28.39,148.31,175
44174,WALLEN,QLD,533.2,387.4,83.7,50,-27.62,145.83,221
44181,HUNGERFORD (PAROO RIVER),QLD,292.8,288.4,55.4,122,-29.00,144.41,139
44212,DUNVEGAN TM,QLD,580.2,485.4,-1.0,15,-26.12,146.62,400
44229,CHARLEVILLE AL,QLD,767.0,435.0,-1.0,12,-26.40,146.24,288
44230,BINNOWEE AL,QLD,671.0,461.7,-1.0,10,-26.48,146.09,200
44232,THE 27 MILE GARDEN AL,QLD,770.0,355.8,-1.0,11,-26.08,146.42,324
44233,BAKERS BEND AL,QLD,701.4,412.7,-1.0,10,-26.71,146.11,261
44234,BARRADEEN AL,QLD,776.0,498.6,-1.0,10,-26.04,146.43,355
45003,SOUTH COMONGIN,QLD,454.2,315.4,86.1,109,-26.90,144.34,180
45009,BALLERA GAS FIELD,QLD,300.0,191.9,82.6,24,-27.40,141.81,115
45025,THARGOMINDAH AIRPORT,QLD,358.2,281.9,76.0,26,-27.99,143.82,131
45029,ORIENTOS STATION,QLD,190.0,198.9,64.3,57,-28.07,141.53,92
46006,TIBOOBURRA (FORT GREY),NSW,163.0,181.8,52.0,76,-29.09,141.20,134
46012,WILCANNIA AERODROME AWS,NSW,231.6,279.5,45.8,25,-31.52,143.39,94
46052,WANAARING (OWEN DOWNS),NSW,205.4,234.7,46.3,68,-29.41,143.38,115
46126,TIBOOBURRA AIRPORT,NSW,187.2,213.4,53.9,27,-29.44,142.06,176
46128,FOWLERS GAP AWS,NSW,167.8,232.1,35.0,21,-31.09,141.70,181
46129,WHITE CLIFFS AWS,NSW,157.8,262.1,26.3,20,-30.85,143.07,158
46130,WHITE CLIFFS (LAUREL VALE),NSW,221.2,272.8,-1.0,18,-30.48,143.91,88
46136,WANAARING (BORRONA DOWNS AWS),NSW,171.0,218.9,-1.0,8,-29.76,143.11,121
46137,BOULLIA,NSW,152.6,153.9,-1.0,8,-30.07,141.88,100
46140,WHITE CLIFFS (MT JACK),NSW,222.6,210.4,-1.0,6,-30.87,143.71,103
46142,SMITHVILLE AWS,NSW,92.0,132.1,-1.0,8,-30.07,141.01,94
47016,LAKE VICTORIA STORAGE,NSW,237.8,258.4,47.5,102,-34.04,141.27,26
47019,MENINDEE POST OFFICE,NSW,211.5,245.0,42.3,124,-32.39,142.42,61
47040,WENTWORTH (WAMBERRA STATION),NSW,234.0,254.9,42.1,77,-33.93,142.36,60
47048,BROKEN HILL AIRPORT AWS,NSW,211.4,250.9,49.2,62,-32.00,141.47,281
47053,WENTWORTH POST OFFICE,NSW,160.9,277.4,8.5,119,-34.11,141.92,37
47056,BROKEN HILL (LANGWELL),NSW,131.3,207.3,-1.0,18,-32.42,141.55,124
47106,POONCARIE (KAROOLA),NSW,224.5,238.3,50.0,21,-32.93,142.38,55
47109,INKERMAN,NSW,195.4,176.7,-1.0,7,-31.98,142.15,120
48027,COBAR MO,NSW,470.8,398.9,69.3,63,-31.48,145.83,260
48079,WANAARING POST OFFICE,NSW,258.0,270.6,52.6,117,-29.70,144.15,108
48168,ANGLEDOOL (ANGLEDOOL STATION),NSW,563.4,456.9,76.6,125,-29.12,147.90,150
48190,GOODOOGA (WIRRAWA),NSW,380.4,384.5,-1.0,14,-29.35,147.40,131
48237,COBAR AIRPORT AWS,NSW,432.2,354.3,66.7,28,-31.54,145.80,218
48243,LIGHTNING RIDGE VISITOR INFORMATION CENT,NSW,696.9,465.6,92.3,27,-29.43,147.97,154
48245,BOURKE AIRPORT AWS,NSW,282.6,304.5,43.5,24,-30.04,145.95,107
48250,NOONA AWS,NSW,359.0,387.3,-1.0,8,-31.73,144.93,179
48254,ANGLEDOOL (ANGLEDOOL STATION) COMPARISON,NSW,584.2,569.3,-1.0,2,-29.12,147.90,149
48255,LIGHTNING RIDGE AIRPORT,NSW,702.8,647.4,-1.0,2,-29.45,147.98,164
48256,WEILMORINGLE (CARINGLE) COMPARISON,NSW,593.4,562.2,-1.0,2,-29.35,146.81,126
49000,IVANHOE AERODROME AWS,NSW,307.2,252.1,79.0,20,-32.88,144.31,100
49002,BALRANALD (RSL),NSW,228.0,325.8,13.7,125,-34.64,143.56,61
49049,HATFIELD (BENILKIE),NSW,259.5,286.0,43.6,111,-33.73,144.02,81
49055,OXLEY (WALMER DOWNS),NSW,312.2,324.1,50.5,94,-34.20,143.79,68
49061,IVANHOE (BERANGABAH),NSW,199.4,327.9,-1.0,19,-32.39,144.75,110
49063,IVANHOE (KILFERA),NSW,278.0,252.5,60.6,67,-33.05,144.14,79
49103,IVANHOE (BADEN PARK),NSW,239.5,300.1,26.3,39,-32.17,144.20,90
49136,EUABALONG (MOUNT HOPE AWS),NSW,335.8,399.0,-1.0,5,-32.83,145.88,209
49138,BOOLIGAL (YARTO) COMPARISON,NSW,382.6,505.9,-1.0,2,-33.52,144.77,95
50017,WEST WYALONG AIRPORT AWS,NSW,428.8,482.2,50.0,25,-33.94,147.20,257
50031,PEAK HILL POST OFFICE,NSW,502.0,566.4,40.6,124,-32.72,148.19,285
50036,TRUNDLE (LONG ST),NSW,404.0,499.0,29.8,115,-32.92,147.70,255
50117,ALECTOWN (BRIDGEWATER),NSW,579.9,599.2,48.5,34,-32.90,148.28,341
50137,CONDOBOLIN AIRPORT AWS,NSW,431.6,467.3,47.8,24,-33.07,147.21,193
50144,DANDALOO (HAZELBROOK) COMPARISON,NSW,602.8,612.0,-1.0,2,-32.38,147.73,209
51018,GILGANDRA (CHELMSFORD AVE),NSW,626.7,561.7,69.3,115,-31.70,148.66,282
51038,NEVERTIRE (CLYDE ST),NSW,543.6,464.8,72.2,116,-31.84,147.72,197
51039,NYNGAN AIRPORT,NSW,420.1,437.4,50.8,121,-31.55,147.20,173
51042,QUAMBONE STATION,NSW,565.7,452.2,77.5,121,-30.93,147.87,152
51049,TRANGIE RESEARCH STATION AWS,NSW,594.6,497.0,76.1,93,-31.99,147.95,215
51160,GILGANDRA (ROSEWOOD),NSW,584.2,517.2,-1.0,19,-31.70,148.63,288
51161,COONAMBLE AIRPORT AWS,NSW,576.6,521.6,66.7,25,-30.98,148.38,181
51162,WALGETT (BREWON AWS),NSW,563.2,480.6,-1.0,8,-30.24,147.53,130
51164,GIRILAMBONE (OKEH) AWS,NSW,513.6,456.7,-1.0,6,-31.08,146.93,178
52020,MUNGINDI POST OFFICE,NSW,673.4,501.0,85.5,125,-28.98,148.99,160
52023,PILLIGA POST OFFICE,NSW,498.0,558.2,42.1,122,-30.35,148.88,162
52088,WALGETT AIRPORT AWS,NSW,625.6,442.8,80.7,32,-30.04,148.12,133
53018,CROPPA CREEK (KRUI PLAINS),NSW,583.3,584.8,54.1,110,-28.99,150.02,222
53026,NARRABRI (MOLLEE),NSW,703.2,599.0,69.9,94,-30.26,149.68,209
53033,PALLAMALLAWA POST OFFICE,NSW,694.0,618.0,72.1,112,-29.47,150.14,230
53044,WEE WAA (GEORGE ST),NSW,839.7,590.1,89.7,118,-30.23,149.45,190
53085,GARAH (DELVIN),NSW,656.4,569.4,75.9,55,-28.97,149.67,184
53115,MOREE AERO,NSW,605.0,581.8,62.1,30,-29.49,149.85,213
54003,BARRABA (CLIFTON LANE),NSW,871.4,686.4,87.4,120,-30.38,150.61,499
54004,BINGARA POST OFFICE,NSW,821.0,726.7,72.4,117,-29.87,150.57,296
54021,BARRABA (MOUNT LINDSAY),NSW,1122.2,984.2,69.9,104,-30.32,150.27,869
54027,DELUNGRA (PEARSBY HALL),NSW,742.0,670.3,68.4,96,-29.56,150.89,597
54029,WARIALDA POST OFFICE,NSW,759.5,678.2,74.2,121,-29.54,150.58,320
54038,NARRABRI AIRPORT AWS,NSW,716.0,587.2,82.6,24,-30.32,149.83,229
54039,BINGARA (KEERA),NSW,799.6,701.3,76.5,120,-29.99,150.78,333
